a              6 
forgoodnesssake	f% gUdn6s sek
forgot         fRgat 
forgotten      fRgat~ 
fork           f%k 
forks  f%ks 
formal         f%mL 
formed   f%md 
formula        f%my6l6 
formula's  f%my6l6z 
formulated   f%my6let6d 
forsake    f%sek 
forth          f%T 
fortune     f%cun 
forty          f%ti 
forum    f%M 
forward   f%w3d 
fossil   fasL 
foul     fQl 
found          fQnd 
foundation   fQndeS~ 
fountain    fQnt~ 
four           f% 
fours    f%z 
fourteen   f%tin 
fourteen  f%tin 
fourteenth  f%tinT 
fourth    f%T 
fourths   f%Ts 
fox     faks 
foxes     faks6z 
frame   frem 
frank   fr&Nk 
frankly        fr&Nkli 
fraser	       frezR
fraser'll      frezRL
fraser's       frezRz
freak    frik 
freaking  frikIN 
fred     frEd 
freddy         frEdi 
freddy's       frEdiz 
free           fri 
freedom   fridAm 
freeze      friz 
freezer   frizR 
french         frEnc 
fresh           frES 
friction    frIkc~ 
friday         fr9de 
fridge    frIG 
fried            fr9d 
friend         frEnd 
friend's       frEndz 
friendly       frEndli 
friends        frEndz 
fries            fr9z 
frighten       fr9t~ 
frightened     fr9t~d 
frill    frIl 
frilly    frIli 
frilly's   frIliz 
frisbee   frIzbi 
frog           frOg 
frog's         frOgz 
froggie        frOgi 
froggie's    frOgiz 
froggy	     frOgi
frogs     frOgz 
from           fr6m 
front          frAnt 
fronts     frAnts 
frontsies    frAntsiz 
froot     frut 
frosting     frastIN 
frosty     frasti 
frown      frQn 
froze      froz 
frozen         froz~ 
fruit            frut 
fruits     fruts 
frustrated     frAstret6d 
frustrating    frAstretIN 
frutti     fruti 
fry         fr9 
frying       fr9IN 
fufu@c    fufu 
full           fUl 
fumble    fAmbL 
fun            fAn 
function       fANkS~z 
functions      fANkS~z 
funniest    fAniEst 
funny          fAni 
fur            f3 
furby     f3bi 
furious    fy3i6s 
furniture      f3nIcR 
furry          f3i 
further     f3TR 
fuss      fAs 
fussbucket     fAsbAk6t 
fussed     fAst 
fusser     fAsR 
fussies     fAsiz 
fussing     fAsIN 
fussings     fAsINz 
fusspot    fAspat 
fussy         fAsi 
futon    futan 
future     fyucR 
fuzz           fAz 
fuzzies     fAziz 
fuzzy          fAzi 
g	       Gi
g@l            Gi 
gabby       g&bi 
gabby's     g&biz 
gaga      gaga 
gail           gel 
gail's         gelz 
gained     gend 
galleria    g&lRi6 
galley     g&li 
galoshes   g6laS6z 
game           gem 
games          gemz 
gap    g&p 
garage         g6raG 
garbage     g#b6G 
garden         g#d~ 
garden's       g#d~z 
garland     g#l&nd 
garlic    g#lIk 
garret's    g*Ets 
garrett    g*Et 
gas           g&s 
gasped    g&spt 
gastroenteritis g&stroEnt6r9tIs 
gat     g&t 
gate             get 
gate's            gets 
gates    gets 
gather    g&DR 
gathered       g&DRd 
gatorade    getRed 
gave           gev 
gazing    gezIN 
gear            g( 
gears    g(z 
gee    Gi 
geese          gis 
gels    GElz 
gene   Gin 
general        GEnRL 
generally      GEnR6li 
generate    GenRet 
generations   GenReS~z 
generous       GEnR6s 
genesis     GEn6sIs 
genie    Gini 
genie's   Giniz 
genius    Giny6s 
gentle         GEntL 
gentleman   GentLm~ 
gentlemen   GentLmEn
gently    Gentli 
george   G%G 
georgia   G%Gy6 
gerber          gRbR 
gesundheit   g6zAndh9t 
get            gEt 
getieup   gEtiAp 
gets           gEts 
getting        gEtIN 
ghetto    gEto 
ghost   gost 
giant    G9~t 
gibberish   GIb3IS 
giddyup    gIdiAp 
gift    gIft 
gifts          gIfts 
gigantic   G9g&ntIk 
giggle   gIgL 
gigglegigglegoogaga  gIgL  gIgL  gu  gaga 
gigglegigglegoogoo  gIgL  gIgL  gu  gu 
gigglegigglegoogooga  gIgL  gIgL  gu  gu  ga 
gigglegigglegoogoogoo   gIgL  gIgL  gu  gu  gu 
giggles  gIgLz 
gigi           GiGi 
gigi's         GiGiz 
gimme        gImi 
gimmick  gImIk 
gimmicks   gImIks 
ginger	   GinGR
ginger's       GInGRz 
giraffe   G6r&f 
giraffe's   G6r&fs 
giraffes   G6r&fs 
girded   g3d6d 
girder   g3dR 
girl           g3l 
girl's    g3lz 
girla   g3l6 
girlfriend   g3lfrEnd 
girlie          g3li 
girls          g3lz 
git    gIt 
give           gIv 
given          gIv~ 
giver    gIvR 
gives          gIvz 
giving         gIvIN 
glad           gl&d 
gladys    gl&d6s 
glass          gl&s 
glasses        gl&sIz 
globe    glob 
gloomy    glumi 
glorified    gl%If9d 
glorify    gl%If9 
glorious    gl%i6s 
glory    gl%i 
gloss            glOs 
glosses          glOs6z 
glove   glAv 
gloves   glAvz 
glubglub   glAb  glAb 
glue   glu 
glued   glud 
glump    glAmp 
gnat   n&t 
go             go 
goading   godIN 
goal          gol 
goat    got 
goats   gots 
gobble   gabL 
god            gad 
god's   gadz 
godmother   gadmADr 
gods   gadz 
godzilla   gadzIl6 
goers   goRz 
goes           goz 
goggles   gagLz 
going          goIN 
gold    gold 
golden         gold~ 
goldfish        goldfIS 
goldie   goldi 
goldilocks   goldilaks 
goldrush     goldrAS
golf    gOlf 
golly   gali 
gone           gOn 
gonna          g6n6 
gonzales        gOnzalEz 
good           gUd 
goodamus   gUd6m6s 
goodbye        gUdb9 
goodest   gUd6st 
goodie	  gUdi
goodness       gUdnIs
goodnesssakes  gUdnIs seks 
goodnight   gUd  n9t 
goody   gUdi 
goof    guf 
goofy   gufi 
goofy's   gufiz 
google   gugL 
googoo gu  gu 
googooeyed  gugu9d 
googoogigglegaga  gu  gu  gIgL  ga  ga 
googoogigglegagagiggle gu  gu  gIgL  ga  ga  gIgL 
googoogoggles   gu  gu  gagLz 
goopy   gupi 
goose          gus 
gooseberry  gusb*i 
goosie   gusi 
gopher	 gofR
gordon    g%d~ 
gorgeous       g%G6s 
gorilla   g6rIl6 
gorillas   g6rIl6z 
gosh   gAS 
got            gat 
gotcha       gatc6
gots   gats 
gotta         gat6 
gotten         gat~ 
gown    gQn 
gowns   gQnz 
grab           gr&b 
grabbed        gr&bd 
grabbing       gr&bIN 
grabs   gr&bz 
grace   gres 
gracefully   gresfLi 
gracious  greS6s 
grade  gred 
gradually   gr&G6li 
graduation gr&GueS~ 
graham   gr&m 
grahamcracker gr&m kr&kR
grahamcrackers	   gr&m kr&k3z  
grain   gren 
gram    gr&m 
grammatical    gr6m&tIkL 
grammatically  gr6m&tIkli 
grammie        gr&mi 
grammy         gr&mi 
gramps         gr&mps 
grams   gr&mz 
grand   gr&nd 
grandad   gr&nd&d 
grandaddy      gr&nd&di 
granddaddy     gr&nd&di 
grandma        gr&nma 
grandma's      gr&nmaz 
grandmama  gr&ndmam6 
grandmother   gr&ndmADR 
grandmother's  gr&nmADR 
grandpa        gr&mpa 
grandpa's   gr&mp6z 
grandparents   gr&np*~ts 
grandpas   gr&np6z 
granma	   gr&nm6
grannie	   gr&ni
granny          gr&ni 
granny's        gr&niz 
granola   gr6nol6
granpa	  gr&np6 
grant   gr&nt 
grape          grep 
grapefruit   grepfrut 
grapes         greps 
grasp          gr&sp 
grass   gr&s 
grasses  gr&s6z 
grasshopper        gr&shapR 
grate        gret 
grateful        gretfL 
gratefully        gretfLi 
grater        gretR 
gratings    gretINz 
gravel        gr&vL 
gravity        gr&vIti 
gravy        grevi 
gray           gre 
grayish        greIS 
grease        gris 
greasy        grisi 
great          gret 
greatest        gret6st 
greatly        gretli 
greats        grets 
greece        gris 
greedy        gridi 
greek        grik 
green          grin 
greg          grEg 
gregory        grEg%i 
gregory's        grEg%iz 
gretel         grEtL 
grew        gru 
grey           gre 
grief        grif 
griffin        grIf~ 
grill             grIl 
grilled        grIld 
grin         grIn 
grinch        grInc 
grinchie        grInci 
grind        gr9nd 
grinding   gr9ndIN 
grip        grIp 
grit        grIt 
grits        grIts 
gritty        grIti 
groaning     gronIN 
groceries      grosriz 
grocery           grosri 
gross            gros 
grouch                grQc 
groucho        grQco 
grouchy        grQci 
ground         grQnd 
groundhog        grQndhOg 
group          grup 
groupings      grupINz 
grover         grovR 
grow           gro 
growing        groIN 
growl        grQl 
growled        grQld 
growling        grQlIN 
grown           gron 
grownups        gronAps 
growth        groT 
grumpy        grAmpi 
grundy        grAndi 
grunt            grAnt 
grunted        grAnt6d 
grunting       grAntIN 
grunts           grAnts 
guard        g#d 
guards        g#dz 
gucci            guci 
guess          gEs 
guest        gEst 
guests        gEsts 
guide          g9d 
guilty        gIlti 
guitar        gIt# 
gum         gAm 
gummies        gAmiz 
gump        gAmp 
gums           gAmz 
gun           gAn 
guns           gAnz 
gus            gAs 
guy            g9 
guy's          g9z 
guys           g9z 
guzenheit@s        gEzUnt9t 
gym            GIm 
h	       ec
h@l            ec 
ha         ha 
habit    h&bIt 
habits        h&bIts 
had            h&d 
hades        hediz 
hadn't         h&d~t 
hafta        h&ft6 
hag        h&g 
haha        ha  ha 
hailey        heli  
hair           h* 
hair's         h*z 
hairbrush      h*brAS 
haircut        h*kAt 
hairdo        h*du 
haired        h*d 
hairie    h*i 
hairies         h*riz 
hairs        h*rz   
hairy        h*ri 
hakunamatata@si        h6kUn6  m6tat6 
haley's        heliz 
half           h&f 
halfs         h&fs 
halfsister        h&fsIstR 
halfway        h&fwe 
hall        hOL 
halle@si halE 
hallehallehalle@si halE  halE  halE 
hallelujah        halEluya  
halloween      h&lowin 
hallway hOlwe  
halo helo 
ham            h&m 
hamburger        h&mb3gR 
hammer         h&mR 
hammock        h&mAk 
hamster	       h&mstR
hand           h&nd 
hand's         h&ndz 
handbook        h&ndbUk 
handed         h&ndId 
handfuls       h&ndfUlz 
handicapped    h&ndik&pt 
handing        h&ndIN 
handkerchiefs        h&NkRcifs 
handle          h&ndL 
handlebars        h&ndLbarz 
handled         h&ndLd 
handles        h&ndLz 
handling       h&ndLIN 
handmedown     h&ndmidQn 
handmedowns        h&ndmidQnz 
hands          h&ndz 
handsie        h&ndzi 
handsies        h&ndziz 
handsome      h&nsAm 
handy        h&ndi 
handyman h&ndim&n 
hang           h&N 
hanger        heNgR 
hanger's        heNgRz 
hangers        heNgRz 
hanging        h&NIN 
hangs          h&Nz 
hannah        h&n6 
hannah's h&n6z 
hansel         h&nsL 
happen         h&p~ 
happened       h&p~d 
happening      h&p6nIN 
happens        h&p~z 
happiest        h&pi6st 
happily        h&p6li 
happiness        h&pinEs 
happy          h&pi 
happybirthday        h&pi b3Tde 
hard           h#d 
harder         h#dR 
hardest        h#dIst 
hardheaded      h#dhEd6d 
hardly         h#dli 
hare        h*         
hare's        h*z
harmful        h#mfL 
harmless        h#mlEs         
harmonica        h#manIk6 
harness        h#nIs 
harry        h*ri 
hart	     h#t
harvard        h#vRd 
harvest        h#vEst 
has            h&z 
hash        h&S 
hasn't         h&z~t 
hassle hezL 
hat            h&t 
hat's	       h&ts
hatchling        h&cllN 
hate           het 
hated          hetId 
hates          hets 
hats           h&ts 
have           h&v 
haven't        h&v~t 
having         h&vIN 
hawk hOk 
hawn        hOn  
hay        he 
hayley        heli 
haystack        hest&k 
haystacks        hest&ks 
hazard        h&z3d 
he             hi 
he'd           hid 
he'll          hil 
he's           hiz 
head           hEd 
headache        hEdek                 
headache        hEdek                 
headband        hEdb&nd 
headband        hEdb&nd 
headbutt        hEdbAt 
headbutt        hEdbAt 
headbutted        hEdbAt6d 
headbutted        hEdbAt6d 
headbutting        hEdbAtIN 
headbutting        hEdbAtIN 
headbutts        hEdbAts 
headbutts        hEdbAts 
headed       hEd6d 
heading        hEdIN 
headphones        hEdfonz 
headphones        hEdfonz 
heads          hEdz 
heal        hil         
heal        hil         
heals        hilz        
heals        hilz        
health        hElT         
health        hElT         
healthy        hElTi 
healthy        hElTi 
heap        hip 
heap        hip 
heaped        hipt  
heaped        hipt  
hear           h( 
heard          h3d 
hearing        h(IN 
hearing        h(IN  
hears          h(z 
heart          h#t 
heart's        h#ts 
heart's        h#ts 
heartbeat        h#bit 
heartbeat        h#bit 
heartie        h#ti 
heartie        h#ti 
heat        hit 
heat        hit 
heated        hit6d 
heated        hit6d 
heater        hitR 
heater        hitR 
heater's        hitRz 
heater's        hitRz 
heating        hitIn 
heating        hitIn 
heaven        hEvEn 
heaven        hEvEn 
heavenly        hEvEnLi 
heavenly        hEvEnLi 
heavens        hEv~ 
heavier        hEviR 
heavier        hEviR 
heavy          hEvi 
hebrews        hibruz 
hebrews        hibruz 
hedgehog        hEGhag         
hedgehog        hEGhag         
hedgehog's        hEGhagz 
hedgehog's        hEGhagz 
hee        hi 
hee        hi 
heel's        hilz 
heel's        hilz 
heels         hilz 
height        h9t 
height        h9t 
heinie        h9ni 
heinie        h9ni 
held        hEld 
helicopter        hElikaptR
hell        hEl 
hello          hElo 
helmet        hElmIt 
help           hElp 
helped         hElpt 
helper        hElpR 
helpful        hElpfL 
helping        hElpIN        
helps          hElps 
helter        hEltR 
hen          hEn 
henry        hEnri 
henry's        hEnriz
hens          hEnz 
her            h3 
hera        hEr6 
hercules        h3ky6liz 
here           h( 
here're       h(R 
here's         h(z 
heres        h3z    
heros        h3oz 
hers           h3z 
herself        hRsElf 
hey            he 
heybie         hebi 
hi             h9 
hicciuppies   hIkiApiz 
hiccihicciuppies hIki  hIkiApiz 
hiccup        hIkAp 
hiccups        hIkAps 
hickies        hIkiz 
hickieuppies        hIkiApiz 
hickory        hIk%i 
hid        hId 
hidden        hId~ 
hide           h9d 
hideandseek        h9d  &nd  sik 
hiding         h9dIN 
high           h9 
highchair      h9c* 
highchairs     h9c*z 
higher         h9R 
highest        h9Est 
highfive      h9f9v 
highfives     h9f9vz 
hijklmnop@k  ec  9  Ge  ke  El  Em  En  o  pi 
hike        h9k 
hikers        h9kRz  
hill        hIl         
hills        hIlz 
him            hIm 
himself        hImsElf 
hinge        hInG 
hint        hInt 
hip      hIp 
hippety        hIpEti 
hippity	       hIp6ti
hippo        hIpo 
hippopotamus        hIpopat6m6s 
hippos        hIpoz 
hips        hIps 
hired        h9rd 
his            hIz 
hisself        hisElf 
hit            hIt 
hits        hIts 
hitting        hItIN 
hiya        h9y6 
hmm        hM 
hmmthat's        hM  D&ts 
ho        ho 
hoe        ho 
hog        hag 
hogging        hagIN         
hogwash        hagwaS 
hokey          hoki 
hold           hold 
holder        holdR 
holding        holdIN 
holds          holdz 
holdup        holdAp 
hole           hol 
holes          holz 
holey        holi        
holiday        hOlIde 
holler        hOlR 
hollering        hOlRIN 
holly        hOli 
hollyhock        hOlihak 
hollywood        hOliwUd 
holy        holi 
home           hom 
homemade       hommed 
homes          homz 
homework        homw3k         
honestly        anEstli 
honey          hAni 
honey's        hAniz
honeysuckle hAnisAkL
honk        haNk 
honker        haNkR 
honking        haNkIN 
hoo@o         hu 
hoochie huci 
hoochoo        hucu 
hood        hUd     
hook           hUk 
hooked        hUkt 
hooking      hUkIN 
hooks         hUks 
hoop        hup 
hoops        hups 
hooray        hure  
hoot        hut 
hop             hap 
hope           hop 
hoped          hopt 
hopeful        hopfL 
hopefully    hopfLli 
hopes          hops 
hophop        haphap 
hopie         hopi 
hoping         hopIN 
hopped          hapt 
hoppety        hapIti 
hopping          hapIN 
hoppity        hapIti 
hoppy        hapi 
hops             haps 
hopscotch      hapskac 
horn        h%n  
horner        h%nR 
horns        h%nz 
horrible        h%IbL 
horribly        h%IbLi 
horse          h%s 
horseradish  h%sr&dIS 
horses         h%sIz 
horsie         h%si 
horsie's       h%siz 
horsieback        h%sIb&k 
horsies        h%sIz         
hose        hoz 
hospital        haspItL 
hostas        hOst6z 
hostile hastIl 
hosts        hosts 
hot            hat 
hotdog        hatdag 
hotmitt hatmIt 
hots        hats         
hound        hQnd 
hour           QR 
hours        QRz 
house          hQs 
housecoat        hQskot 
houses         hQsIz 
how            hQ 
how'd          hQd 
how're        hQ# 
how's          hQz 
however        hQEvR 
howling        hQlIN 
hows        hQz 
huber        hubR         
hubers        hubRz 
hue        hu 
huff        hAf 
huffed        hAft 
hug            hAg 
huge           hyuG 
hugged        hAgd 
hugger        hAgR 
hugging hAgIN 
huggy          hAgi 
hugs           hAgz 
huh             hA 
hum        hAm 
human          hyum~ 
humm	       hAm
humming        hAmIN 
humor        humR 
hump        hAmp 
humpty         hAmpti 
hundred         hAndrEd 
hundreds         hAndrEdz 
hung        hAN 
hungrier       hANgriR 
hungry         hANgri 
hunhunh        AnAn 
hunkamunka hAnk6mANk6 
hunt        hAnt 
hunting        hAntIN 
hurley's       h3liz 
hurray        h3re 
hurried       h3rid 
hurries        h3riz 
hurry           h3ri 
hurrying      h3riIN 
hurt           h3t 
hurting        h3tIN 
hurts        h3ts 
husband        hAzb~d 
husband's      hAzb~dz 
hush        hAS 
hut        hAt 
hydrant h9drEnt 
hydrogen        h9dr6GEn 
hyena        h9in6 
hymnal        hImnL 
hyper        h9pR 
hypoallergenic        h9po&lRGEnIk 
i              9 
i-s	       9z
i'd            9d 
i'll           9l 
i'm            9m 
i've           9v 
i@l            9 
iago        yago 
ice            9s 
icecream       9skrim
icecube	       9skyub
icecubes       9skyubz
iceskating     9sketIN
ichabod        Ik6bad 
icie        9si 
icing	    9sIN
icky        Iki 
icy                9si 
idea           9di6 
ideas        9di6z 
identify       9dEnt6f9 
idiot        Idi6t 
if             If 
ignorance        Ign36nts 
ignore        Ign% 
ignoring        Ign%IN 
iguana        Igwan6 
ijklmnop@k        9  Ge  ke  El   Em  En o  pi   
ill        Il 
illusory        IluzRi  
illustrated IlAstretEd 
imaginary      Im&G6n*i 
imagination    Im&G6neS~ 
imagine        Im&GIn 
imagining        Im&GInIN
imitate        ImItet 
imitates        ImItets 
imitating        ImitetIN 
imitative      ImItetIv 
immediately    ImidiItli 
implies        Impl9z 
important      Imp%t~t 
impossibility        Impas6bIl6ti 
impossible        Impas6bL  
imposter        Imp6stR  
impressed        ImprEst 
improper        ImprapR 
improperly     ImprapRli 
improves       Impruvz
in             In 
inanimate      In&n6mIt 
inappropriate  In6propriIt 
incessently    InsEs~tli 
inches           Inc6z 
inching        IncIN  
inchworm         Incw3m 
including      InkludIN 
income         InkAm 
increase        Inkris 
incredible     InkrEd6bL 
incredibly     InkrEd6bli 
indeed        Indid  
indeedie         Indidi 
independent        Ind6pEndEnt 
independently         Ind6pEndEntli  
indestructible        IndistrAkt6bL  
india        Indi6  
indian         Indi~ 
indians        Indi~z  
indigo        IndIgo 
individual     Ind6vIGL 
individuals   Ind6vIGLz 
indoors         Ind%z 
inexpensive        InIkspEnsIv  
infant        Inf~t  
infantry        Inf~tri  
infection        InfEkS~  
infections        InfEkS~z  
infinity        InfIn6ti  
inflicting        InflIktIN  
influence        Influ~ts 
inform        Inf%m 
informed     Inf%md 
informing     Inf%mIN 
informs         Inf%mz 
infrastructures        Infr6strAkcRz 
initiated      InISietId 
injuries        InGRiz 
injury          InGRi 
ink            iNk 
inning         InIN 
innocent        In6s~t 
innovative        InovetIv
input         InpUt 
inside         Ins9d 
insist        InsIst  
insistent        InsIstEnt 
insists        InsIsts 
inspire        Insp9R 
instance       Inst~s 
instantly        Inst~tli 
instead        InstEd 
instructions InstrAkS~z 
instrument    InstrAmNt 
instruments  InstrAmNts 
intense        IntEnts 
intent        IntEnt  
interaction    IntR&kS~ 
interest       IntrIst 
interested     Intr6stId 
interesting    Intr6stIN 
internet        IntRnEt 
interpret      Int3prIt 
interrupt        IntRApt 
into           Intu 
intrigued      Intrigd 
introduced     Intr6dust 
invent        InvEnt 
invented        InvEnt6d 
investigate InvEst6get 
investigator        InvEst6getR  
invisible        InvIsIbL 
invitation       InvIteS~ 
invitations     InvIteS~z 
invited        Inv9t6d 
invites         Inv9ts 
inviting         Inv9tIN 
involved       Invalvd 
involves       Invalvz 
iron           9Rn 
ironed        9Rnd 
ironing        9RnIN 
irons          9Rnz 
irritable         Irit6bL 
irritate        (Itet 
irritated       (Itet6d 
irritates       (Itets 
irritating      (ItetIN 
is             Iz 
isaac        9zIk  
isabel         Iz6bL 
isaiah        Ise6  
island        Il~d  
island's         Il~dz 
isn't          Iz~t 
israel        IzrEL  
israelite         Izrel9t 
it             It 
it'd        It6d 
it'll          ItL 
it's           Its 
italian        It&ly~ 
italy        ItLi 
itch          Itc 
itches        IcIz 
itching        IcIN  
itchy        Ici  
items        9tMz 
its            Its 
itself        ItsElf  
itsy        Itsi 
itty         Iti 
ivy        9vi 
j        Ge 
j's        Gez 
j@l            Ge 
jabbering      G&bRIN 
jack           G&k 
jacket         G&kIt 
jackets        G&kIts 
jackie         G&ki 
jackrabbit        G&kr&bIt  
jacks        G&ks  
jacob        G&k6b  
jacob's        G&k6bz 
jafar        G6f#  
jafar's        G6f#z  
jail        Gel 
jake           Gek 
jam            G&m 
james        Gemz 
jammie@s        G&mi 
jammies        G&miz 
jane        Gen 
jane's Genz 
janie's Geniz 
jar            G# 
jarred        G#d          
jars           G#z 
jasmine        G&zm~  
jaw        GO 
jaws        GOz          
jay        Ge 
jaylen Gel~ 
jaylen's        Gel~z 
jealous     GEl6s 
jeans          Ginz 
jeez   Giz 
jeff           GEf 
jeff's         GEfs 
jeffrey        GEfri 
jeffrey's      GEfriz 
jello          GElo 
jelly          GEli 
jellyfish   GElifIS 
jemima   G7m9m6 
jeremiah    G*6m96 
jeremy    G*6mi 
jerk   G3k 
jerome   G6rom 
jerry    j*i 
jesse          GEsi 
jesus          Giz6s 
jesus's    Giz6s6z 
jethro   GETro 
jewelry        GuLri 
jewish    GuIS 
jig      GIg 
jiggety     GIg6ti 
jiggling    GIgLIN 
jill           GIl 
jim            GIm 
jim's     GImz 
jimmy   GImi 
jingle    GINgL 
jingles   GINgLz 
jingly     GINgLi 
job            Gab 
jodie     Godi 
joe   Go 
joey           Goi 
jog    GOg 
jogging   GOgIN 
john      GOn 
john's    GOnz 
johnny   GOni 
johns     GOnz 
join   G7n 
joke    Gok 
joking  GokIN 
jolly   GOli 
jonah     Gon6 
jordan    G%d~ 
jordan's   G%d~z 
jordan's     G%d~z 
joseph    Gos6f 
joshua   GaSu6 
joy     G7 
joyful  G7fL 
judge  GAG 
judy           Gudi 
judy's         Gudiz 
jug     GAg 
juggling   GAgLIN 
juice          Gus 
juices          Gus6z 
juicie     Gusi 
juicy     Gusi 
julia     Guli6 
julie   Guli 
july    G6l9 
jumble   GAmbL 
jumbled        GAmbLd 
jump           GAmp 
jumped         GAmpt 
jumper    GAmpR 
jumping        GAmpIN 
jumpingjack    GAmpIN  G&k 
jumpingjacks   GAmpIN  G&ks 
jumps  GAmps 
june         Gun 
june's    Gunz 
jungle  GANgL 
junior   GunyR 
junk  GANk 
junkajunka  GANk6  GANk6 
junky    GANki 
just           GAst 
jut  GAt 
k   ke 
k@l            ke 
kaboom  k6bum 
kaboomie@o  k6bumi 
kanga  k&Ng6 
kanga's  k&Ng6z 
kangaroo k&Ng6ru 
kangaroos  k&Ng6ruz 
kansas k&nz6s 
karate  k6rati 
karen  k*~ 
karen's  k*~z 
kate     ket 
katherine   k&TrIn 
kathy	    k&Ti
kathy's	    k&Tiz
katie  keti 
katy  keti 
kay            ke 
kay's          kez 
kayla   kel6 
keaton  kit~ 
keaton's kit~z 
keep           kip 
keeper  kipR 
keeping kipIN 
keeps          kips 
keisha   kiS6 
kekek@p  keke 
kelly   kEli 
kelsey  kElsi 
ken            kEn 
kenny  kEni 
kept           kEpt 
kerchief    k3cif 
kerchoo   k3cu 
ketchup     kEcAp 
kettle   kEtL 
kevin's kEv~z 
key            ki 
key's  kiz 
keyboard kib#d 
keys           kiz 
kick           kIk 
kickball   kIkbOl 
kicked        kIkt 
kicking      kIkIN 
kicks kIks 
kid            kId 
kid's          kIdz 
kiddie    kIdi 
kidding  kIdIN 
kiddo          kIdo 
kidney  kIdni 
kids           kIdz 
kids'          kIdz 
kiki             kiki 
kill            kIl 
killed         kIld 
killing        kIlIN 
kills            kIlz 
kim   kIm 
kimani   kImani 
kind           k9nd 
kinda        k9nd6 
kindly  k9ndli 
kinds          k9ndz 
king           kIN 
king's kINz 
kingdom  kINdM 
kings         kINz 
kiss           kIs 
kissable       kIs6bL 
kissed         kIst 
kisses         kIsIz 
kissie          kIsi 
kissies  kIsiz 
kissing        kIsIN 
kit  kIt 
kitchen        kIc~ 
kite           k9t 
kitten         kIt~ 
kittens        kIt~z 
kitties        kItiz 
kitty          kIti 
kitty's        kItiz 
kittycakes kItikeks 
kittycat kItik&t 
kittycats  kItik&ts 
kittykitty  kIti  kIti 
kiwi kiwi 
kix  kIks
kleenex klinEks 
knack   n&k 
knapsack n&ps&k 
knee           ni 
kneedeep nidip 
kneel  nil 
kneeling nilIN 
knees          niz 
knew           nu 
knick  nIk 
knife          n9f 
knifes   n9fs 
knives	 n9vz
knob nab 
knobs nabz 
knock          nak 
knocked        nakt 
knocking nakIN 
knocks  naks 
knot           nat 
know           no 
knowledge      nalIG 
known          non 
knows          noz 
knox   naks 
koala    koal6 
kool            kul 
krista   krIst6 
kristen krIst~ 
kristen's   krIst~z 
kristin        krIst~ 
kungfu  kAN  fu 
kwanzaa    kwanz6 
kyle   k9l 
kyle's   k9lz 
l   El 
l@l            El 
la   la 
la@si	la  
label          lebL 
labels	lebLz  
lace            les 
laced         lest 
laces          lesIz 
lacing         lesIN 
lack           l&k 
lacking	l&kIN 
ladder	l&dR 	
ladies	lediz 
lady           ledi 
lady's         lediz 
ladybug	ledibAg 
lake           lek 
lamb	l&m 
lambie    l&mi 
lambs	l&mz  
lame	lem  
lamp          l&mp 
land	l&nd  
landed	l&ndEd  
landing	l&ndIN 
landings	l&ndINz 
lane           len 
language       l&NgwIG 
lantern	l&ntRn  
lap            l&p 
lapful	l&pfL 
laps           l&ps 
large           l#G 
lassie		l&si
lassie's	l&siz
last           l&st 
latch	l&tc   
latches	l&tc6z  
late           let 
lately         letli 
later          letR 
latest         letIst 
latin 	l&tIn 
laugh          l&f 
laughed	l&ft 
laughing     l&fIN 
laughs         l&fs 
laundromat	landr6m&t 
laundry        lOndri 
laura	l%6  
laura's	l%6z  
lauren         l%~ 
lauren's       l%~z 
law            lO 
lawn	lan w 
lawnmower	lanmowR  
lawrence	lOrEnts  
lay            le 
layed         led 
laying        leIN 
lays	lez  
lazy	lezi 
leader	lidR  
leading	lidIN 
leaf            lif 
leafy	lifi  
leaking	likIN  
lean	lin 
leaned	lind  
leaning	linIN  
leap          lip 
leaped        lipt 
leaping        lipIN 
leaps           lips 
learn          l3n 
learned        l3nd 
learning       l3nIN 
learns         l3nz 
leash          liS 
least          list 
leave          liv 
leaves         livz 
leaving        livIN 
led	lEd  
ledge	lEG  
lee	li  
left           lEft 
leftie	lEfti  
leftover	lEftovR  
leftovers	lEftovRz  
lefty	lEfti  
leg            lEg 
legend	lEGEnd  
leggie	lEgi  
leggings	lEgINz  
lego           lEgo 
legos	lEgoz  
legs           lEgz 
lemme       lEmi 
lemon          lEm~ 
lemons       lEm~z 
lena           lin6 
lena's         lin6z 
leopard	lEpRd  
leotard	li6t#d
leotards	li6t#dz
less           lEs 
let            lEt 
let's          lEts 
lets           lEts 
letter         lEtR 
letters        lEtRz 
letting        lEtIN 
lettuce         lEt6s 
level	lEvL  
lever	lEvR  
levis            liv9z 
lexington      lEksINt~ 
library	lIbr6ri  
lick           lIk 
licked	lIkt  
licking        lIkIN 
licks	lIks  
lid            lId 
lid's          lIdz 
lids	lIdz  
lie            l9 
lied           l9d 
lies           l9z 
life           l9f 
lifesaver      l9fsevR 
lifesavers      l9fsevRz 
lift           lIft 
liftie	lIfti  
lifting        lIftIN 
lifts          lIfts 
light          l9t 
light's	l9ts  
lightbulb	l9tbAlb  
lightbulbs	l9tbAlbz  
lighted	l9t6d 
lightening	l9tnIN  
lighter	l9tR  
lightning	l9tnIN  
lights         l9ts 
lightyear	l9ty(  
like           l9k 
liked          l9kt 
likely	l9kli 	 
likes          l9ks 
liking	l9kIN  
lil	lIl  
lilies	lIliz  
